车牌号：鲁CF2927;发动机号：71041633;VIN码：GX030049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,发生时间,存储时间,转速(转/分),GPS车速(公里/时),GPS方向,GPS海拔,GPS经度,GPS纬度,GPS里程(公里),PTO开关,车辆加速限值状态,怠速油耗,发动机控制设备源地址,发动机扭矩模式,发动机油温,发动机制动控制设备,风扇驱动状态,负载百分比,环境温度,环境压力,机油压力,进气歧管温度,进气歧管压力,空调开关,空调压力风扇开关,冷却剂温度,离合器状态,里程(km),脉冲车速(km/h),扭矩,平均油耗,请求风扇转速,刹车状态 ,实际制动器扭矩百分比,瞬时油耗,巡航控制状态,巡航使用油耗,油耗,油门位置,制动器扭矩模式,驻车制动,总油耗
5135,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,68.0（℃）,15,风扇关闭,12（%）,11.1(℃),101.0（kPa）,195.9（kPa）,30.0（℃）,0( kPa),0,压力正常,69.1（℃）,0,112578.8,0,6（%）,6( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5136,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,68.0（℃）,15,风扇关闭,12（%）,11.12(℃),101.0（kPa）,195.7（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5137,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,68（℃）,15,风扇关闭,12（%）,11.14(℃),101.0（kPa）,195.6（kPa）,30.0（℃）,0( kPa),0,压力正常,69（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5138,2017/3/9 10:59,2017/3/9 10:59,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,68.0（℃）,15,风扇关闭,12（%）,11.16(℃),101.0（kPa）,195.5（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5139,2017/3/9 10:59,2017/3/9 10:59,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.9（℃）,15,风扇关闭,11（%）,11.18(℃),101.0（kPa）,195.3（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5140,2017/3/9 10:59,2017/3/9 10:59,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.9（℃）,15,风扇关闭,10（%）,11.21(℃),101.0（kPa）,195.2（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5141,2017/3/9 10:59,2017/3/9 10:59,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.9（℃）,15,风扇关闭,10（%）,11.23(℃),101.0（kPa）,195.1（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,1,4（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5142,2017/3/9 10:59,2017/3/9 10:59,620,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0,油门踏板/驾驶请求,67.8（℃）,15,风扇关闭,35（%）,11.26(℃),101.0（kPa）,194.9（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,13（%）,6.0( km/L),0.00(%),0,0(%),7（L/h）,关闭/未激活,0.0L,0.0( km/L),25.60(%),0,驻车制动释放,17102.0L
5143,2017/3/9 10:59,2017/3/9 10:59,560,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.8（℃）,15,风扇关闭,16（%）,11.28(℃),101.0（kPa）,194.8（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,7（%）,6.0( km/L),0.00(%),0,0(%),2（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5144,2017/3/9 10:59,2017/3/9 10:59,560,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.8（℃）,15,风扇关闭,10（%）,11.3(℃),101.0（kPa）,194.6（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,7（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5145,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.7（℃）,15,风扇关闭,10（%）,11.33(℃),101.0（kPa）,194.5（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5146,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.7（℃）,15,风扇关闭,10（%）,11.35(℃),101.0（kPa）,194.4（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5147,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.7（℃）,15,风扇关闭,10（%）,11.38(℃),101.0（kPa）,194.2（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5148,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.6（℃）,15,风扇关闭,10（%）,11.4(℃),101.0（kPa）,194.1（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5149,2017/3/9 10:59,2017/3/9 10:59,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.6（℃）,15,风扇关闭,10（%）,11.42(℃),101.0（kPa）,194.0（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5150,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.6（℃）,15,风扇关闭,10（%）,11.45(℃),101.0（kPa）,193.8（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5151,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.5（℃）,15,风扇关闭,10（%）,11.47(℃),101.0（kPa）,193.7（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5152,2017/3/9 10:59,2017/3/9 10:59,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.5（℃）,15,风扇关闭,9（%）,11.5(℃),101.0（kPa）,193.6（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5153,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.5（℃）,15,风扇关闭,11（%）,11.52(℃),101.0（kPa）,193.4（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5154,2017/3/9 10:59,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.4（℃）,15,风扇关闭,10（%）,11.54(℃),101.0（kPa）,193.3（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5155,2017/3/9 10:58,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.4（℃）,15,风扇关闭,10（%）,11.57(℃),101.0（kPa）,193.2（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5156,2017/3/9 10:58,2017/3/9 10:59,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.4（℃）,15,风扇关闭,11（%）,11.59(℃),101.0（kPa）,193.0（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5157,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.3（℃）,15,风扇关闭,10（%）,11.62(℃),101.0（kPa）,192.9（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5158,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.3（℃）,15,风扇关闭,10（%）,11.64(℃),101.0（kPa）,192.7（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5159,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.3（℃）,15,风扇关闭,10（%）,11.66(℃),101.0（kPa）,192.6（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5160,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.2（℃）,15,风扇关闭,10（%）,11.69(℃),101.0（kPa）,192.5（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5161,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.2（℃）,15,风扇关闭,10（%）,11.71(℃),101.0（kPa）,192.3（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5162,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.2（℃）,15,风扇关闭,10（%）,11.74(℃),101.0（kPa）,192.2（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5163,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.1（℃）,15,风扇关闭,10（%）,11.76(℃),101.0（kPa）,192.1（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5164,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.1（℃）,15,风扇关闭,10（%）,11.78(℃),101.0（kPa）,191.9（kPa）,30.0（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5165,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.1（℃）,15,风扇关闭,10（%）,11.81(℃),101.0（kPa）,191.8（kPa）,29.9（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5166,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.0（℃）,15,风扇关闭,10（%）,11.83(℃),101.0（kPa）,191.7（kPa）,29.9（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5167,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67（℃）,15,风扇关闭,10（%）,11.85(℃),101.0（kPa）,191.5（kPa）,29.9（℃）,0( kPa),0,压力正常,69（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5168,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,67.0（℃）,15,风扇关闭,10（%）,11.88(℃),101.0（kPa）,191.4（kPa）,29.8（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5169,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.9（℃）,15,风扇关闭,10（%）,11.9(℃),101.0（kPa）,191.3（kPa）,29.8（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5170,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.9（℃）,15,风扇关闭,10（%）,11.92(℃),101.0（kPa）,191.1（kPa）,29.8（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5171,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.9（℃）,15,风扇关闭,10（%）,11.94(℃),101.0（kPa）,191.0（kPa）,29.7（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5172,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.8（℃）,15,风扇关闭,10（%）,11.96(℃),101.0（kPa）,190.8（kPa）,29.7（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5173,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.8（℃）,15,风扇关闭,10（%）,11.98(℃),101.0（kPa）,190.7（kPa）,29.7（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5174,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.8（℃）,15,风扇关闭,10（%）,12.0(℃),101.0（kPa）,190.6（kPa）,29.6（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5175,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.7（℃）,15,风扇关闭,10（%）,12.02(℃),101.0（kPa）,190.4（kPa）,29.6（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5176,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.7（℃）,15,风扇关闭,10（%）,12.04(℃),101.0（kPa）,190.3（kPa）,29.6（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5177,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.7（℃）,15,风扇关闭,10（%）,12.06(℃),101.0（kPa）,190.2（kPa）,29.5（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5178,2017/3/9 10:58,2017/3/9 10:58,580,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.6（℃）,15,风扇关闭,10（%）,12.08(℃),101.0（kPa）,190.0（kPa）,29.5（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5179,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.6（℃）,15,风扇关闭,10（%）,12.1(℃),101.0（kPa）,189.9（kPa）,29.5（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5180,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.6（℃）,15,风扇关闭,11（%）,12.13(℃),101.0（kPa）,189.8（kPa）,29.4（℃）,0( kPa),0,压力正常,69.0（℃）,0,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0, 驻车制动有效,17102.0L
5181,2017/3/9 10:58,2017/3/9 10:58,600,0,正北,25,120.314826,37.663183,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.5（℃）,15,风扇关闭,11（%）,12.15(℃),101.0（kPa）,189.6（kPa）,29.4（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5182,2017/3/9 10:58,2017/3/9 10:58,600,0,北偏东12度,24.7,120.314825,37.6631757,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.5（℃）,15,风扇关闭,11（%）,12.17(℃),101.0（kPa）,189.5（kPa）,29.4（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5183,2017/3/9 10:58,2017/3/9 10:58,580,0,北偏东12度,24.3,120.314824,37.6631683,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.5（℃）,15,风扇关闭,11（%）,12.19(℃),101.0（kPa）,189.4（kPa）,29.3（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5184,2017/3/9 10:58,2017/3/9 10:58,600,0,北偏东12度,24,120.314823,37.663161,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.4（℃）,15,风扇关闭,11（%）,12.21(℃),101.0（kPa）,189.2（kPa）,29.3（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5185,2017/3/9 10:57,2017/3/9 10:58,580,3.3,北偏东43度,23,120.314814,37.66314,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.4（℃）,15,风扇关闭,12（%）,12.23(℃),101.0（kPa）,189.1（kPa）,29.3（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,7（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5186,2017/3/9 10:57,2017/3/9 10:58,600,6.7,北偏东43度,22,120.314805,37.663119,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.4（℃）,15,风扇关闭,10（%）,12.25(℃),101.0（kPa）,188.9（kPa）,29.2（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,0,5（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5187,2017/3/9 10:57,2017/3/9 10:58,600,10,北偏东43度,21,120.314796,37.663098,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.3（℃）,15,风扇关闭,10（%）,12.27(℃),101.0（kPa）,188.8（kPa）,29.2（℃）,0( kPa),0,压力正常,69.0（℃）,1,112578.8,4,6（%）,6.0( km/L),0.00(%),0,0(%),1（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5188,2017/3/9 10:57,2017/3/9 10:58,640,6.7,正北,16.7,120.3147057,37.663062,112578.8,,限制未激活,109.5L,0, 低怠速控制模式/无请求,66.3（℃）,15,风扇关闭,10（%）,12.29(℃),101.0（kPa）,188.7（kPa）,29.2（℃）,2( kPa),0,压力正常,69.0（℃）,1,112578.8,11,6（%）,6.0( km/L),0.00(%),1,0(%),0（L/h）,关闭/未激活,0.0L,0.0( km/L),0.00(%),0,驻车制动释放,17102.0L
5189,2017/3/9 10:57,2017/3/9 10:58,940,3.3,正北,12.3,120.3146153,37.663026,112578.8,,限制未激活,109.5L,0,油门踏板/驾驶请求,66.3（℃）,15,风扇关闭,13（%）,12.31(℃),101.0（kPa）,188.5（kPa）,29.1（℃）,2( kPa),0,压力正常,69.0（℃）,1,112578.8,11,9（%）,6.0( km/L),0.00(%),0,0(%),4（L/h）,关闭/未激活,0.0L,0.0( km/L),21.60(%),0,驻车制动释放,17102.0L
